Word,Length,Use_rate
common_roundworm,15,348443
common_rush,10,348444
common_sage,10,348445
common_salt,10,348446
common_scold,11,348447
common_scoter,12,348448
common_scurvy_grass,17,348449
common_seal,10,348450
common_sense,11,348451
common_shares,12,348452
common_shiner,12,348453
common_shrew,11,348454
common_sickle_pine,16,348455
common_snapping_turtle,20,348456
common_snowberry,15,348457
common_soldier,13,348458
common_sorrel,12,348459
common_speedwell,15,348460
common_spindle_tree,17,348461
common_spoonbill,15,348462
common_spotted_orchid,19,348463
common_st_john's_wort,18,348464
common_staghorn_fern,18,348465
common_starling,14,348466
common_stinkhorn,15,348467
common_stock,11,348468
common_stock_equivalent,21,348469
common_sunflower,15,348470
common_tarweed,13,348471
common_teasel,12,348472
common_thorn_apple,16,348473
common_thyme,11,348474
common_time,10,348475
common_tobacco,13,348476
common_topaz,11,348477
common_touch,11,348478
common_unicorn_plant,18,348479
common_valerian,14,348480
common_vetchling,15,348481
common_viper,11,348482
common_wallaby,13,348483
common_wart,10,348484
common_wasp,10,348485
common_water_snake,16,348486
common_watercress,16,348487
common_wheat,11,348488
common_white_dogwood,18,348489
common_winterberry_holly,22,348490
common_wolffia,13,348491
common_wood_sorrel,16,348492
common_wormwood,14,348493
common_year,10,348494
common_yellowthroat,18,348495
common_yellowwood,16,348496
common_zebra,11,348497
commonage,9,348498
commonality,11,49026
commonalty,10,321719
commoner,8,70408
commonness,10,254544
commonplace,11,27935
commonplace_book,15,348499
commonplaceness,15,348500
commons,7,4477
commonweal,10,100120
commonwealth,12,5651
commonwealth_country,19,348501
commonwealth_day,15,348502
commonwealth_of_australia,23,348503
commonwealth_of_dominica,22,348504
commonwealth_of_independent_states,31,348505
commonwealth_of_nations,21,348506
commonwealth_of_puerto_rico,24,348507
commonwealth_of_the_bahamas,24,348508
commotion,9,35039
communalism,11,120306
commune,7,27125
communicable_disease,19,348509
communicant,11,157271
communicating,13,11363
communicating_artery,19,348510
communication,13,1257
communication_channel,20,348511
communication_equipment,22,348512
communication_system,19,348513
communication_theory,19,348514
communication_trench,19,348515
communications,14,1239
communications_intelligence,26,348516
communications_protocol,22,348517
communications_satellite,23,348518
communications_security_establishment,35,348519
communications_technology,24,348520
communicativeness,17,348521
communicator,12,16916
communion,9,14273
communion_table,14,348522
communique,10,42338
communisation,13,348523
communism,9,16803
communism_peak,13,348524
communist,9,9707
communist_china,14,348525
communist_economy,16,348526
communist_manifesto,18,348527
communist_party,14,348528
communist_party_of_kampuchea,25,348529
community,9,250
community_center,15,348530
community_chest,14,348531
community_college,16,348532
community_of_interests,20,348533
community_of_scholars,19,348534
community_property,17,348535
community_service,16,348536
communization,13,348537
commutability,13,348538
commutation,11,58039
commutation_ticket,17,348539
commutative_group,16,348540
commutator,10,88680
commute,7,18959
commuter,8,18898
commuter_traffic,15,348541
commuter_train,13,348542
commuting,9,23091
comoro_islands,13,348543
comoros,7,11690
comp,4,6319
compact,7,3048
compact-disk_burner,18,348544
compact_car,10,348545
compact_disc,11,348546
compact_disc_read-only_memory,26,348547
compact_disc_recordable,21,348548
compact_disc_write-once,21,348549
compact_disk,11,348550
compaction,10,33811
compactness,11,59430
companion,9,6838
companionability,16,348551
companionableness,17,348552
companionship,13,34551
companionway,12,245392
company,7,178
company_man,10,348553
company_name,11,348554
company_operator,15,348555
company_union,12,348556
comparability,13,36467
comparative,11,6096
comparative_anatomist,20,348557
comparative_anatomy,18,348558
comparative_degree,17,348559
comparative_literature,21,348560
comparative_negligence,21,348561
comparative_psychology,21,348562
compare,7,406
comparing,9,7394
comparison,10,2255
compartment,11,13176
compartment_pressure,19,348563
compartmentalisation,20,329169
compartmentalization,20,120386
compass,7,10647
compass_card,11,348564
compass_flower,13,348565
compass_north,12,348566
compass_plane,12,348567
compass_plant,12,348568
compass_point,12,348569
compass_saw,10,348570
compassion,10,12537
compassionate_leave,18,348571
compassionateness,17,348572
compatibility,13,5571
compatible_software,18,348573
compatriot,10,94681
compeer,7,260746
compendium,10,21518
compensating_balance,19,348574
compensation,12,3099
compensatory_damages,19,348575
compensatory_spending,20,348576
compensatory_time,16,348577
compere,7,107920
competence,10,10206
competence_hearing,17,348578
competency,10,13549
competition,11,2078
competitiveness,15,13431
competitor,10,12862
compilation,11,5447
compiler,8,6879
compiling,9,11334
compiling_program,16,348579
complacence,11,348580
complacency,11,42263
complainant,11,13312
complainer,10,177726
complaint,9,4888
complaisance,12,274543
complement,10,8585
complement_fixation,18,348581
complement_fixation_test,22,348582
complementarity,15,47192
complementary,13,10071
complementary_angles,19,348583
complementary_color,18,348584
complementary_distribution,25,348585
complementary_dna,16,348586
complementary_medicine,21,348587
complementation,15,65754
complete_blood_count,18,348588
complete_fracture,16,348589
completeness,12,13586
completion,10,3841
complex,7,1758
complex_absence,14,348590
complex_body_part,15,348591
complex_conjugate,16,348592
complex_fraction,15,348593
complex_instruction_set_computer,29,348594
complex_instruction_set_computing,30,348595
complex_number,13,348596
complex_plane,12,348597
complex_quantity,15,348598
complex_sentence,15,348599
complexifier,12,348600
complexion,10,29786
complexity,10,5977
complexness,11,348601
compliance,10,2165
compliancy,10,106777
complicatedness,15,348602
complication,12,25481
complicity,10,43036
compliment,10,17021
compliments,11,19035
complin,7,348603
compline,8,207026
component,9,2040
component_part,13,348604
comportment,11,235157
composer,8,6790
composing,9,23731
compositae,10,134598
composite,9,6414
composite_material,17,348605
composite_number,15,348606
composite_order,14,348607
composite_plant,14,348608
composite_school,15,348609
compositeness,13,348610
composition,11,4365
composition_board,16,348611
compositor,10,79032
compositor's_case,16,348612
compost,7,18905
compost_heap,11,348613
compost_pile,11,348614
composure,9,46334
compote,7,72103
compound,8,6470
compound_eye,11,348615
compound_fraction,16,348616
compound_fracture,16,348617
compound_interest,16,348618
compound_leaf,12,348619
compound_lens,12,348620
compound_lever,13,348621
compound_microscope,18,348622
compound_morphology,18,348623
compound_number,14,348624
compound_pendulum,16,348625
compound_pistil,14,348626
compound_protein,15,348627
compound_sentence,16,348628
compounding,11,30667
comprehensibility,17,168862
comprehension,13,14182
comprehensive,13,2154
comprehensive_examination,24,348629
comprehensive_school,19,348630
comprehensiveness,17,70507
compress,8,19529
compressed_air,13,348631
compressed_gas,13,348632
compressibility,15,88783
compressing,11,40572
compression,11,5864
compression_bandage,18,348633
compression_fracture,19,348634
compressor,10,13156
compromise,10,9484
compromise_verdict,17,348635
compromiser,11,348636
compsognathus,13,348637
compton,7,19154
comptonia,9,348638
comptonia_asplenifolia,21,348639
comptonia_peregrina,18,348640
comptroller,11,18007
comptroller_general,18,348641
comptroller_of_the_currency,24,348642
comptrollership,15,155449
compulsion,10,37799
compulsive,10,21957
compulsiveness,14,348643
compulsivity,12,348644
compulsory_process,17,348645
compunction,11,127151
computation,11,9259
computational_linguist,21,348646
computational_linguistics,24,348647
computed_axial_tomography,23,348648
computed_tomography,18,348649
computer,8,312
computer-aided_design,20,348650
computer-oriented_language,25,348651
computer_accessory,17,348652
computer_address,15,348653
computer_architecture,20,348654
computer_backup,14,348655
computer_business,16,348656
computer_circuit,15,348657
computer_code,12,348658
computer_database,16,348659
computer_dealer,14,348660
computer_display,15,348661
computer_error,13,348662
computer_expert,14,348663
computer_file,12,348664
computer_file_name,16,348665
computer_filename,16,348666
computer_game,12,348667
computer_graphic,15,348668
computer_graphics,16,348669
computer_guru,12,348670
computer_hardware,16,348671
computer_industry,16,348672
computer_keyboard,16,348673
computer_language,16,348674
computer_memory,14,348675
computer_memory_unit,18,348676
computer_menu,12,348677
computer_monitor,15,348678
computer_mouse,13,348679
computer_network,15,348680
computer_operation,17,348681
computer_paper,13,348682
computer_peripheral,18,348683
computer_program,15,348684
computer_programing,18,348685
computer_programme,17,348686
computer_programmer,18,348687
computer_programming,19,348688
computer_science,15,348689
computer_scientist,17,348690
computer_screen,14,348691
computer_simulation,18,348692
computer_software,16,348693
computer_storage,15,348694
computer_store,13,348695
computer_system,14,348696
computer_technology,18,348697
computer_user,12,348698
computer_virus,13,348699
computerization,15,72961
computerized_axial_tomography,27,348700
computerized_axial_tomography_scanner,34,348701
computerized_tomography,22,348702
computing,9,2220
computing_device,15,348703
computing_machine,16,348704
computing_system,15,348705
comrade,7,32889
comradeliness,13,348706
comradery,9,297245
comradeship,11,130920
comstock,8,17168
comstock's_mealybug,18,348707
comstock_mealybug,16,348708
comstockery,11,348709
comte,5,44102
comte_de_mirabeau,15,348710
comte_de_rochambeau,17,348711
comte_de_saxe,11,348712
comte_donatien_alphonse_francois_de_sade,35,348713
comtesse_du_barry,15,348714
comtism,7,348715
con,3,2529
con_artist,9,348716
con_game,7,348717
con_man,6,348718
conacaste,9,348719
conakry,7,86574
conan_doyle,10,348720
concatenation,13,40999
concave_lens,11,348721
concave_polygon,14,348722
concave_polyhedron,17,348723
concave_shape,12,348724
concaveness,11,348725
concavity,9,103495
concealing,10,44024
concealment,11,39704
conceding,9,64450
conceit,7,54936
conceitedness,13,348726
conceivability,14,348727
conceivableness,15,348728
conceiver,9,348729
concentrate,11,9196
concentrated_fire,16,348730
concentration,13,4321
concentration_camp,17,348731
concentration_gradient,21,348732
concentricity,13,225150
concepcion,10,64707
concept,7,2511
concept_album,12,348733
conception,10,12211
conceptual_semantics,19,348734
conceptualisation,17,109878
conceptualism,13,257528
conceptuality,13,348735
conceptualization,17,55994
conceptus,9,194152
concern,7,3115
concert,7,3307
concert-goer,12,348736
concert_band,11,348737
concert_dance,12,348738
concert_grand,12,348739
concert_hall,11,348740
concert_piano,12,348741
concert_pitch,12,348742
concerted_music,14,348743
concertina,10,68016
concertinist,12,348744
concerto,8,15029
concerto_grosso,14,348745
concession,10,16569
concessionaire,14,90101
concessioner,12,193761
conch,5,46306
concha,6,72643
conchfish,9,348746
conchologist,12,348747
conchology,10,143626
concierge,9,17895
conciliation,12,33366
conciliator,11,137060
conciseness,11,141473
concision,9,264602
conclave,8,59035
conclusion,10,4037
conclusion_of_law,15,348748
conclusiveness,14,348749
concoction,10,61883
concomitance,12,348750
concomitant,11,32604
concord,7,9453
concord_grape,12,348751
concordance,11,19960
concordat,9,110384
concourse,9,36341
concrete,8,3834
concrete_jungle,14,348752
concrete_mixer,13,348753
concrete_representation,22,348754
concreteness,12,150030
concretion,10,252824
concretism,10,348755
concubinage,11,298097
concubine,9,78345
concupiscence,13,190620
concurrence,11,27027
concurrency,11,28735
concurrent_execution,19,348756
concurrent_negligence,20,348757
concurrent_operation,19,348758
concurring_opinion,17,348759
concussion,10,46484
condemnation,12,22556
condensate,10,34445
condensation,12,24556
condensation_pump,16,348760
condensation_trail,17,348761
condensed_milk,13,348762
condenser,9,22522
condenser_microphone,19,348763
condenser_mike,13,348764
condensing,10,37194
condescendingness,17,348765
condescension,13,84637
condiment,9,53751
condition,9,1067
conditional_contract,19,348766
conditional_probability,22,348767
conditional_reaction,19,348768
conditional_reflex,17,348769
conditional_relation,19,348770
conditional_response,19,348771
conditional_sale,15,348772
conditionality,14,72542
conditioned_avoidance,20,348773
conditioned_avoidance_response,28,348774
conditioned_emotion,18,348775
conditioned_emotional_response,28,348776
conditioned_reaction,19,348777
conditioned_reflex,17,348778
conditioned_response,19,348779
conditioned_stimulus,19,348780
conditioner,11,12742
conditioning,12,5251
conditions,10,452
condo,5,8508
condolence,10,61651
condom,6,16604
condominium,11,15314
condonation,11,348781
condor,6,21374
condorcet,9,108156
conduct,7,2645
conductance,11,32936
conductance_unit,15,348782
conducting,10,7338
conducting_wire,14,348783
conduction,10,25801
conduction_anaesthesia,21,348784
conduction_anesthesia,20,348785
conduction_aphasia,17,348786
conduction_deafness,18,348787
conductive_hearing_loss,21,348788
conductivity,12,17708
conductor,9,11624
conductress,11,348789
conduit,7,18424
condylar_process,15,348790
condyle,7,127947
condylion,9,348791
condyloid_process,16,348792
condyloma_acuminatum,19,348793
condylura,9,348794
condylura_cristata,17,348795
cone,4,10885
cone-nosed_bug,13,348796
cone_cell,8,348797
cone_clutch,10,348798
cone_friction_clutch,18,348799
cone_pepper,10,348800
cone_shape,9,348801
coneflower,10,100994
conenose,8,348802
conenose_bug,11,348803
conepatus,9,348804
conepatus_leuconotus,19,348805
conessi,7,348806
conestoga,9,64635
conestoga_wagon,14,348807
coney,5,36645
coney_island,11,348808
confab,6,122461
confabulation,13,208461
confect,7,348809
confection,10,81698
confectionary,13,70934
confectioner,12,96872
confectionery,13,24371
confederacy,11,37247
confederate,11,17710
confederate_army,15,348810
confederate_flag,15,348811
confederate_jasmine,18,348812
confederate_rose,15,348813
confederate_rose_mallow,21,348814
confederate_soldier,18,348815
confederate_states,17,348816
confederate_states_of_america,26,348817
confederation,13,20488
conferee,8,238397
conference,10,785
conference_call,14,348818
conference_center,16,348819
conference_house,15,348820
conference_room,14,348821
conference_table,15,348822
conferment,10,190041
conferral,9,130038
conferrer,9,348823
conferva,8,348824
confervoid_algae,15,348825
confession,10,16794
confession_of_judgement,21,348826
confession_of_judgment,20,348827
confessional,12,22243
confessor,9,65480
confetti,8,23109
confidant,9,71717
confidante,10,123910
confidence,10,3355
confidence_game,14,348828
confidence_man,13,348829
confidence_trick,15,348830
confidential_adviser-advisee_relation,35,348831
confidential_information,23,348832
confidentiality,15,9502
configuration,13,2151
configurationism,16,348833
confinement,11,19967
confines,8,29410
confirmation,12,5354
confirmation_hearing,19,348834
confiscation,12,43715
confit,6,105385
confiture,9,264594
conflagration,13,84007
conflict,8,3106
conflict_of_interest,18,348835
confluence,10,21632
confluent,9,79823
conflux,7,249252
conformal_projection,19,348836
conformance,11,15121
conformation,12,24330
conformational_entropy,21,348837
conformism,10,254863
conformist,10,80709
conformity,10,14659
confrere,8,348838
confrontation,13,18823
confucian,9,66426
confucianism,12,62511
confucianist,12,348839
confucius,9,42818
confusedness,12,348840
confusion,9,7453
confutation,11,348841
confuter,8,348842
conga,5,51896
conga_line,9,348843
conge,5,348844
congealment,11,348845
congee,6,213553
congelation,11,348846
congenator,10,348847
congener,8,135925
congeneric,10,348848
congeniality,12,66780
congenialness,13,348849
congenital_abnormality,21,348850
congenital_afibrinogenemia,25,348851
congenital_anomaly,17,348852
congenital_defect,16,348853
congenital_disease,17,348854
congenital_disorder,18,348855
congenital_heart_defect,21,348856
congenital_megacolon,19,348857
congenital_pancytopenia,22,348858
conger,6,63768
conger_eel,9,348859
congeries,9,348860
congestion,10,11728
congestive_heart_failure,22,348861
congius,7,348862
conglobation,12,348863
conglomerate,12,30750
conglomeration,14,79882
conglutination,14,348864
congo,5,6522
congo_copal,10,348865
congo_eel,8,348866
congo_franc,10,348867
congo_gum,8,348868
congo_peafowl,12,348869
congo_red,8,348870
congo_river,10,348871
congo_snake,10,348872
congolese,9,53625
congoo_mallee,12,348873
