Word,Length,Use_rate
concrete_jungle,14,348689
concrete_mixer,13,348690
concrete_representation,22,348691
concreteness,12,150030
concretion,10,252824
concretism,10,348692
concubinage,11,298097
concubine,9,78345
concupiscence,13,190620
concurrence,11,27027
concurrency,11,28735
concurrent_execution,19,348693
concurrent_negligence,20,348694
concurrent_operation,19,348695
concurring_opinion,17,348696
concussion,10,46484
condemnation,12,22556
condensate,10,34445
condensation,12,24556
condensation_pump,16,348697
condensation_trail,17,348698
condensed_milk,13,348699
condenser,9,22522
condenser_microphone,19,348700
condenser_mike,13,348701
condensing,10,37194
condescendingness,17,348702
condescension,13,84637
condiment,9,53751
condition,9,1067
conditional_contract,19,348703
conditional_probability,22,348704
conditional_reaction,19,348705
conditional_reflex,17,348706
conditional_relation,19,348707
conditional_response,19,348708
conditional_sale,15,348709
conditionality,14,72542
conditioned_avoidance,20,348710
conditioned_avoidance_response,28,348711
conditioned_emotion,18,348712
conditioned_emotional_response,28,348713
conditioned_reaction,19,348714
conditioned_reflex,17,348715
conditioned_response,19,348716
conditioned_stimulus,19,348717
conditioner,11,12742
conditioning,12,5251
conditions,10,452
condo,5,8508
condolence,10,61651
condom,6,16604
condominium,11,15314
condonation,11,348718
condor,6,21374
condorcet,9,108156
conduct,7,2645
conductance,11,32936
conductance_unit,15,348719
conducting,10,7338
conducting_wire,14,348720
conduction,10,25801
conduction_anaesthesia,21,348721
conduction_anesthesia,20,348722
conduction_aphasia,17,348723
conduction_deafness,18,348724
conductive_hearing_loss,21,348725
conductivity,12,17708
conductor,9,11624
conductress,11,348726
conduit,7,18424
condylar_process,15,348727
condyle,7,127947
condylion,9,348728
condyloid_process,16,348729
condyloma_acuminatum,19,348730
condylura,9,348731
condylura_cristata,17,348732
cone,4,10885
cone-nosed_bug,13,348733
cone_cell,8,348734
cone_clutch,10,348735
cone_friction_clutch,18,348736
cone_pepper,10,348737
cone_shape,9,348738
coneflower,10,100994
conenose,8,348739
conenose_bug,11,348740
conepatus,9,348741
conepatus_leuconotus,19,348742
conessi,7,348743
conestoga,9,64635
conestoga_wagon,14,348744
coney,5,36645
coney_island,11,348745
confab,6,122461
confabulation,13,208461
confect,7,348746
confection,10,81698
confectionary,13,70934
confectioner,12,96872
confectionery,13,24371
confederacy,11,37247
confederate,11,17710
confederate_army,15,348747
confederate_flag,15,348748
confederate_jasmine,18,348749
confederate_rose,15,348750
confederate_rose_mallow,21,348751
confederate_soldier,18,348752
confederate_states,17,348753
confederate_states_of_america,26,348754
confederation,13,20488
conferee,8,238397
conference,10,785
conference_call,14,348755
conference_center,16,348756
conference_house,15,348757
conference_room,14,348758
conference_table,15,348759
conferment,10,190041
conferral,9,130038
conferrer,9,348760
conferva,8,348761
confervoid_algae,15,348762
confession,10,16794
confession_of_judgement,21,348763
confession_of_judgment,20,348764
confessional,12,22243
confessor,9,65480
confetti,8,23109
confidant,9,71717
confidante,10,123910
confidence,10,3355
confidence_game,14,348765
confidence_man,13,348766
confidence_trick,15,348767
confidential_adviser-advisee_relation,35,348768
confidential_information,23,348769
confidentiality,15,9502
configuration,13,2151
configurationism,16,348770
confinement,11,19967
confines,8,29410
confirmation,12,5354
confirmation_hearing,19,348771
confiscation,12,43715
confit,6,105385
confiture,9,264594
conflagration,13,84007
conflict,8,3106
conflict_of_interest,18,348772
confluence,10,21632
confluent,9,79823
conflux,7,249252
conformal_projection,19,348773
conformance,11,15121
conformation,12,24330
conformational_entropy,21,348774
conformism,10,254863
conformist,10,80709
conformity,10,14659
confrere,8,348775
confrontation,13,18823
confucian,9,66426
confucianism,12,62511
confucianist,12,348776
confucius,9,42818
confusedness,12,348777
confusion,9,7453
confutation,11,348778
confuter,8,348779
conga,5,51896
conga_line,9,348780
conge,5,348781
congealment,11,348782
congee,6,213553
congelation,11,348783
congenator,10,348784
congener,8,135925
congeneric,10,348785
congeniality,12,66780
congenialness,13,348786
congenital_abnormality,21,348787
congenital_afibrinogenemia,25,348788
congenital_anomaly,17,348789
congenital_defect,16,348790
congenital_disease,17,348791
congenital_disorder,18,348792
congenital_heart_defect,21,348793
congenital_megacolon,19,348794
congenital_pancytopenia,22,348795
conger,6,63768
conger_eel,9,348796
congeries,9,348797
congestion,10,11728
congestive_heart_failure,22,348798
congius,7,348799
conglobation,12,348800
conglomerate,12,30750
conglomeration,14,79882
conglutination,14,348801
congo,5,6522
congo_copal,10,348802
congo_eel,8,348803
congo_franc,10,348804
congo_gum,8,348805
congo_peafowl,12,348806
congo_red,8,348807
congo_river,10,348808
congo_snake,10,348809
congolese,9,53625
congoo_mallee,12,348810
congou,6,348811
congou_tea,9,348812
congratulation,14,56110
congratulations,15,8288
congregant,10,348813
congregating,12,151217
congregation,12,12250
congregation_of_the_inquisition,28,348814
congregational_christian_church,29,348815
congregational_church,20,348816
congregationalism,17,296896
congregationalist,17,191352
congress,8,2062
congress_boot,12,348817
congress_gaiter,14,348818
congress_of_industrial_organizations,33,348819
congress_of_racial_equality,24,348820
congress_shoe,12,348821
congressional_district,21,348822
congressional_medal_of_honor,25,348823
congressional_record,19,348824
congressman,11,14884
congresswoman,13,50706
congreve,8,155096
congridae,9,348825
congruence,10,47833
congruity,9,235032
congruousness,13,348826
conic,5,64077
conic_morel,10,348827
conic_projection,15,348828
conic_section,12,348829
conic_verpa,10,348830
conic_waxycap,12,348831
conical_buoy,11,348832
conical_projection,17,348833
conidiophore,12,348834
conidiospore,12,348835
conidium,8,348836
conifer,7,42250
coniferales,11,348837
coniferophyta,13,348838
coniferophytina,15,348839
coniferopsida,13,348840
coniferous_tree,14,348841
conilurus,9,348842
conima,6,348843
coniogramme,11,348844
coniogramme_japonica,19,348845
conium,6,292039
conium_maculatum,15,348846
conjecture,10,22736
conjoined_twin,13,348847
conjugal_family,14,348848
conjugal_right,13,348849
conjugal_visitation,18,348850
conjugal_visitation_right,23,348851
conjugate,9,26060
conjugate_solution,17,348852
conjugated_protein,17,348853
conjugation,11,41222
conjunction,11,6889
conjunctiva,11,101696
conjunctival_layer_of_bulb,23,348854
conjunctival_layer_of_eyelids,26,348855
conjunctival_veins,17,348856
conjunctive,11,73626
conjunctivitis,14,55232
conjunctivitis_arida,19,348857
conjuncture,11,190706
conjuration,11,115961
conjure_man,10,348858
conjurer,8,129099
conjuring,9,76418
conjuring_trick,14,348859
conjuror,8,168475
conjury,7,348860
conk,4,166458
conker,6,75933
conn's_syndrome,14,348861
connaraceae,11,348862
connarus,8,348863
connarus_guianensis,18,348864
connectedness,13,56066
connecter,9,110838
connecticut,11,3119
connecticut_river,16,348865
connecticuter,13,348866
connecting_flight,16,348867
connecting_rod,13,348868
connecting_room,14,348869
connection,10,1327
connective,10,29454
connective_tissue,16,348870
connectivity,12,6123
connector,9,5923
connemara_heath,14,348871
connexion,9,30980
conning_tower,12,348872
conniption,10,276706
connivance,10,121384
connochaetes,12,348873
connoisseur,11,36049
connoisseurship,15,279961
connolly,8,20935
connors,7,35694
connotation,11,55281
conocarpus,10,348874
conocarpus_erectus,17,348875
conoclinium,11,348876
conoclinium_coelestinum,22,348877
conodont,8,299624
conodonta,9,348878
conodontophorida,16,348879
conoid,6,348880
conopodium,10,348881
conopodium_denudatum,19,348882
conospermum,11,348883
conoy,5,348884
conquering,10,34122
conqueror,9,37378
conquest,8,15005
conquistador,12,78193
conrad,6,12546
conrad_aiken,11,348885
conrad_potter_aiken,17,348886
conradina,9,348887
conradina_glabra,15,348888
consanguinity,13,106245
conscience,10,12397
conscience_money,15,348889
conscientious_objector,21,348890
conscientiousness,17,137878
consciousness,13,7686
consciousness-altering_drug,26,348891
conscript,9,94488
conscription,12,59833
consecration,12,50291
consecutive_operation,20,348892
consensus,9,7275
consent,7,3569
consent_decree,13,348893
consequence,11,8419
conservancy,11,21537
conservation,12,2977
conservation_of_charge,20,348894
conservation_of_electricity,25,348895
conservation_of_energy,20,348896
conservation_of_mass,18,348897
conservation_of_matter,20,348898
conservation_of_momentum,22,348899
conservation_of_parity,20,348900
conservationist,15,64816
conservatism,12,26021
conservative,12,4600
conservative_jew,15,348901
conservative_judaism,19,348902
conservative_party,17,348903
conservativism,14,186913
conservativist,14,348904
conservatoire,13,94650
conservator,11,47187
conservator-ward_relation,24,348905
conservatory,12,18138
conserve,8,19974
conserves,9,75168
considerateness,15,348906
consideration,13,3500
consignee,9,49610
consigner,9,348907
consignment,11,23527
consignor,9,73675
consistence,11,169463
consistency,11,8646
consistory,10,107676
consolation,11,27441
console,7,4135
console_table,12,348908
consolida,9,227012
consolida_ambigua,16,348909
consolidation,13,3772
consomme,8,229463
consonance,10,103854
consonant,9,35424
consonant_rhyme,14,348910
consonant_system,15,348911
consonantal_system,17,348912
consort,7,34408
consortium,10,7612
conspecific,11,157576
conspectus,10,153460
conspicuous_consumption,22,348913
conspicuousness,15,348914
conspiracy,10,8483
conspiracy_of_silence,19,348915
conspirator,11,66560
constable,9,21318
constabulary,12,46026
constance,9,24653
constancy,9,53237
constant,8,3325
constant-width_font,18,348916
constant_lambert,15,348917
constant_of_gravitation,21,348918
constant_of_proportionality,25,348919
constant_quantity,16,348920
constantan,10,348921
constantin_brancusi,18,348922
constantina,11,292894
constantine,11,20487
constantine_i,12,348923
constantine_the_great,19,348924
constantinople,14,35208
constatation,12,348925
constellation,13,20879
consternation,13,60338
constipation,12,22866
constituency,12,16034
constituent,11,16298
constitution,12,3631
constitution_of_the_united_states,29,348926
constitution_state,17,348927
constitutional,14,5870
constitutional_convention,24,348928
constitutional_union_party,24,348929
constitutionalism,17,88777
constitutionalist,17,166442
constraint,10,9968
constriction,12,56975
constrictor,11,93183
constrictor_constrictor,22,348930
construal,9,204862
construct,9,7004
construction,12,904
construction_industry,20,348931
construction_paper,17,348932
construction_worker,18,348933
constructive_breach,18,348934
constructive_eviction,20,348935
constructive_fraud,17,348936
constructive_metabolism,22,348937
constructive_possession,22,348938
constructive_trust,17,348939
constructiveness,16,348940
constructivism,14,67207
constructivist,14,51524
constructor,11,10458
consubstantiation,17,348941
consuetude,10,348942
consuetudinal,13,348943
consuetudinary,14,348944
consul,6,26419
consulate,9,18892
consulship,10,224226
consultancy,11,8307
consultant,10,3895
consultation,12,3640
consulting_company,17,348945
consulting_firm,14,348946
consulting_service,17,348947
consumer,8,1185
consumer_credit,14,348948
consumer_durables,16,348949
consumer_finance_company,22,348950
consumer_goods,13,348951
consumer_loan,12,348952
consumer_price_index,18,348953
consumer_research,16,348954
consumerism,11,38729
consummation,12,50801
consumption,11,3885
consumption_weed,15,348955
consumptive,11,70375
contact,7,69
contact_action,13,348956
contact_arm,10,348957
contact_dermatitis,17,348958
contact_lens,11,348959
contact_microphone,17,348960
contact_mike,11,348961
contact_print,12,348962
contact_sport,12,348963
contadino,9,348964
contagion,9,51644
contagious_abortion,18,348965
contagious_disease,17,348966
container,9,5350
container_ship,13,348967
container_vessel,15,348968
containerful,12,348969
containership,13,348970
containment,11,16250
contaminant,11,22837
contamination,13,9481
conte_alessandro_giuseppe_antonio_anastasio_volta,44,348971
conte_alessandro_volta,20,348972
contemplation,13,28691
contemplative,13,41189
contemplativeness,17,348973
contemporaneity,15,322941
contemporaneousness,19,348974
contemporaries,14,29887
contemporary,12,2871
contemporary_world,17,348975
contempt,8,17209
contempt_of_congress,18,348976
contempt_of_court,15,348977
contemptibility,15,348978
contemptuousness,16,348979
contender,9,25149
content,7,395
content_word,11,348980
contentedness,13,348981
contention,10,17032
contentiousness,15,331172
contentment,11,41894
contents,8,1031
contest,7,3575
contestant,10,30648
contestation,12,123126
contestee,9,348982
contester,9,348983
context,7,2002
context_of_use,12,348984
contextual_definition,20,348985
contextualism,13,241277
contiguity,10,113931
contiguousness,14,348986
continence,10,54982
continency,10,348987
continent,9,9952
continental_army,15,348988
continental_breakfast,20,348989
continental_congress,19,348990
continental_divide,17,348991
continental_drift,16,348992
continental_glacier,18,348993
continental_plan,15,348994
continental_quilt,16,348995
continental_shelf,16,348996
continental_slope,16,348997
contingence,11,348998
contingency,11,14434
contingency_fee,14,348999
contingency_procedure,20,349000
contingent,10,13558
contingent_probability,21,349001
continuance,11,32015
continuant,10,349002
continuant_consonant,19,349003
continuation,12,10843
continuative,12,349004
continued_fraction,17,349005
continuing_education,19,349006
continuing_trespass,18,349007
continuity,10,8862
continuity_army_council,21,349008
continuity_irish_republican_army,29,349009
continuo,8,72357
continuous_creation_theory,24,349010
continuous_receiver_watch,23,349011
continuous_tense,15,349012
continuousness,14,349013
continuum,9,13786
conto,5,48788
contopus,8,284185
contopus_sordidulus,18,349014
contopus_virens,14,349015
contortion,10,141988
contortionist,13,104158
contour,7,13067
contour_feather,14,349016
contour_language,15,349017
contour_line,11,349018
contour_map,10,349019
contour_sheet,12,349020
contra,6,14516
contra_danse,11,349021
contraband,10,41643
contrabandist,13,349022
contrabass,10,137328
contrabassoon,13,349023
contraception,13,18764
contraceptive,13,22938
contraceptive_device,19,349024
contraceptive_diaphragm,22,349025
contraceptive_method,19,349026
contraceptive_pill,17,349027
