Word,Index
goldbrick,10155666
goldbrick,10155473
goldbrick,3449201
goldbrick,755316
goldbricking,742776
goldcrest,1566586
goldcup,11740822
golden-beard_penstemon,12905805
golden-crested_kinglet,1566586
golden-eyed_fly,2267728
golden_age,15320510
golden_age,15278706
golden_age,15255586
golden_ager,10396222
golden_algae,1402888
golden_aster,11971980
golden_barrel_cactus,11866382
golden_boy,10809055
golden_buttons,12044195
golden_calf,3449309
golden_calla,11814608
golden_chain,12558885
golden_chinkapin,12285303
golden_clematis,11750927
golden_club,11810859
golden_crown_beard,12051608
golden_crownbeard,12051608
golden_cup,11926596
golden_delicious,7756318
golden_eagle,1616984
golden_everlasting,12000787
golden_fairy_lantern,12467626
golden_fern,13234295
golden_fern,13227076
golden_fig,12422556
golden_fleece,14787853
golden_gate,9312819
golden_gate_bridge,3449534
golden_glow,12029516
golden_gram,12599160
golden_gram,7741018
golden_groundsel,12020825
golden_hamster,2345972
golden_handshake,7193499
golden_heather,12397070
golden_honey_plant,12051377
golden_horde,8267899
golden_ironweed,12051377
golden_larch,11640840
golden_maidenhair,13194780
golden_marguerite,11943866
golden_mean,13839278
golden_mean,5125277
golden_mole,1893205
golden_oak_mushroom,13022690
golden_oldie,7066740
golden_oriole,1578717
golden_parachute,176724
golden_pea,12593979
golden_pheasant,1806804
golden_pholiota,13029075
golden_plover,2027133
golden_polypody,13197946
golden_polypody,13194780
golden_pothos,11809196
golden_potto,2502199
golden_ragwort,12020825
golden_rain,12558885
golden_retriever,2102253
golden_rule,6668550
golden_rule,5966780
golden_saxifrage,12817609
golden_seal,11756039
golden_section,13839278
golden_shiner,1444807
golden_shower_tree,12512611
golden_spleen,12817609
golden_star,12464995
golden_stars,12464995
golden_state,9083238
golden_syrup,7876184
golden_thistle,12031097
golden_thread,11752521
golden_trumpet,11790272
golden_warbler,1571533
golden_wattle,11778745
golden_wedding_anniversary,15275802
golden_willow,12746919
golden_wonder_millet,12156246
golden_yarrow,11988347
golden_years,15175344
goldenbush,11996639
goldenbush,11972815
goldeneye,2267728
goldeneye,1853014
goldenrod,12036428
goldenseal,11756039
goldfield,8596794
goldfields,12008601
goldfinch,1534966
goldfinch,1533819
goldfish,1446178
goldfish_bowl,13958433
goldfish_bowl,3355050
goldie's_fern,13214364
goldie's_shield_fern,13214364
goldie's_wood_fern,13214364
goldilocks,11954708
goldilocks_aster,11954708
golding,11024727
goldman,11024857
goldmark,11025046
goldmine,3450150
goldmine,3450053
goldoni,11025316
goldsboro,9151481
goldsmith,10156135
goldsmith,11025425
goldstone,14914008
goldthread,11752521
goldworker,10156135
goldwyn,11025567
golem,10156295
golem,2764397
golf,465962
golf-club,3451003
golf-club_head,3451212
golf_bag,3450550
golf_ball,3450710
golf_caddie,9905855
golf_cap,2802482
golf_cart,3450857
golf_club,8246615
golf_club,3451003
golf_course,3451472
golf_equipment,3451776
golf_game,465962
golf_glove,3452019
golf_hole,3531985
golf_lesson,891825
golf_links,3679917
golf_player,10156479
golf_pro,10156887
golf_range,3452168
golf_shot,572646
golf_stroke,572646
golf_tee,4406672
golf_widow,10157018
golfcart,3450857
golfclub,3451003
golfer,10156479
golfing,127841
golfo_de_campeche,9320635
golfo_de_mexico,9321604
golgi,11025776
golgi's_cell,5473657
golgi_apparatus,5442133
golgi_body,5442133
golgi_cell,5473657
golgi_complex,5442133
golgotha,8814071
goliard,10157152
goliath,11025968
goliath,10148446
goliath_frog,1644738
golliwog,3452302
golliwogg,3452302
golosh,2738543
goma,8752686
gombrowicz,11026124
gomel,9034049
gomorrah,8813826
gomorrha,8813826
gompers,11026227
gomphothere,2509414
gomphotheriidae,2509097
gomphotherium,2509261
gomphrena,11846457
gomphrena_globosa,11846667
gomuti,12605476
gomuti_palm,12605476
gonad,5532081
gonadotrophic_hormone,5417658
gonadotrophin,5417658
gonadotropic_hormone,5417658
gonadotropin,5417658
goncalo_alves,12780428
goncourt,11026685
goncourt,11026427
gond,9694006
gondang_wax,14914124
gondi,6993631
gondola,3452537
gondola,3452391
gondola,2963937
gondola_car,3452537
gondolier,10157345
gondoliere,10157345
gondwanaland,9313027
goner,10157456
gong,3452665
gong,3020822
gong_buoy,7281278
gongora,11026885
gongorism,7082364
gongorist,10157634
gonif,10152978
goniff,10152978
goniometer,3452838
gonion,5240430
goniopteris,13249765
gonioscopy,644632
gonne,11027055
gonococcus,1368526
gonorhynchidae,2531580
gonorhynchus,2531742
gonorhynchus_gonorhynchus,2531924
gonorrhea,14157025
gonorrhoea,14157025
goo,14980800
goober,7753721
goober_pea,7753721
good,5167108
good,4856472
good,5149427
good,3080712
good-by,6642117
good-bye,6642117
good-for-naught,10155473
good-for-nothing,10155473
good-humoredness,4638424
good-humouredness,4638424
good-king-henry,11849442
good-naturedness,4638424
good-neighborliness,4663408
good-neighbourliness,4663408
good-temperedness,4638424
good_afternoon,6645314
good_authority,6661207
good_book,6443410
good_continuation,6260338
good_day,6642117
good_deal,13796604
good_egg,10157762
good_example,5933998
good_faith,4879211
good_form,4906593
good_fortune,14497239
good_fortune,11484145
good_friday,15216662
good_guy,10157889
good_health,14073193
good_humor,7567157
good_humour,7567157
good_looks,4693189
good_luck,14497239
good_luck,11484145
good_luck,7331456
good_luck_charm,3013287
good_manners,4919909
good_morning,6645178
good_nature,4647533
good_night,6645454
good_ol'_boy,10157992
good_old_boy,10157992
good_old_days,15277446
good_ole_boy,10157992
good_part,5037315
good_person,10158287
good_samaritan,10158597
good_sense,5622440
good_shepherd,11103646
good_speller,10654547
good_spirit,9565826
good_story,6792149
good_temper,7567157
good_time,7301993
good_turn,1229572
good_weather,14545715
good_will,4647713
good_will,13353835
good_will,7515169
good_word,6707285
good_word,6655751
goodall,11027177
goodby,6642117
goodbye,6642117
goodenia,12188472
goodenia_family,12188266
goodeniaceae,12188266
goodman,11027328
goodness,5149427
goodness,4856472
goodwill,13353835
goodwill,7515169
goodwill,4647713
goody,7572730
goody-goody,10158726
goodyear,11027616
goodyera,12083915
goof,10177319
goof,9950334
goof-off,10155473
goofball,10177319
goofball,9950334
goofing_off,742776
goofy,9622807
google,6591081
googly,478108
googol,13619651
googolplex,13619799
gook,14980800
goon,10294336
goon,10203700
gooney,2061401
gooney_bird,2061401
goonie,2061401
goony,2061401
goop,14980800
goop,4260861
goora_nut,12217876
goosander,1857341
goose,1858313
goose,10177319
goose,7662430
goose-tansy,12657884
goose_barnacle,2001840
goose_bump,868284
goose_down,1899601
goose_egg,13762308
goose_grass,12686920
goose_grass,12657884
goose_grass,12148285
goose_grass,12138931
goose_grease,14914250
goose_liver,7668010
goose_pimple,868284
goose_plum,12659725
goose_skin,868284
goose_step,291998
gooseberry,12826775
gooseberry,7760406
gooseberry_bush,12826775
gooseberry_family,12825381
goosebump,868284
goosefish,2550878
gooseflesh,868284
goosefoot,11848716
goosefoot_family,11848244
goosefoot_maple,12774522
gooseneck,13891768
gooseneck_barnacle,2001840
gooseneck_loosestrife,12115798
gop,8280034
gopher,10154817
gopher,9763123
gopher,2360743
gopher,2356513
gopher,1673766
gopher_hole,9313256
gopher_snake,1743873
gopher_snake,1736598
gopher_state,9124616
gopher_tortoise,1673766
gopher_turtle,1673766
gopherus,1673602
gopherus_agassizii,1674120
gopherus_polypemus,1673766
gopherwood,12536670
goral,2421416
gorbachev,11027746
gordian_knot,6798398
gordian_knot,3452975
gordie_howe,11082796
gordimer,11027989
gordius,11028169
gordon_howe,11082796
gordon_setter,2103658
gore,11028309
gore,5409096
gore,3453197
gore,222045
gore_vidal,11386104
gorgas,11028458
gorge,9313350
gorge,9286818
gorge,5541581
gorger,10581041
gorgerin,3453435
gorget,3453534
gorgon,9518234
gorgonacea,1918651
gorgoniacea,1918651
gorgonian,1918828
gorgonian_coral,1918828
gorgonocephalus,2321450
gorgonzola,7868352
gorilla,2483486
gorilla_gorilla,2483486
gorilla_gorilla_beringei,2483997
gorilla_gorilla_gorilla,2483734
gorilla_gorilla_grauri,2483866
goring,11028643
gorki,11028866
gorki,9030500
gorkiy,9030500
gorky,11028866
gorky,9030500
gorse,12595371
gosainthan,9313532
gosan-chiku,12169661
goshawk,1609163
gosling,1858713
gosmore,12004613
gospel,6466808
gospel,6737072
gospel,7075374
gospel,6802268
gospel,5971119
gospel_according_to_john,6453909
gospel_according_to_luke,6453643
gospel_according_to_mark,6453473
gospel_according_to_matthew,6453277
gospel_of_luke,6453643
gospel_singing,7075374
gospel_truth,6737072
gospeler,10086818
gospeller,10086818
gospels,6466808
gossamer,3453640
gossamer,3063809
gossip,7149788
gossip,7237830
gossip,10158867
gossip_columnist,10159171
gossiper,10158867
gossiping,7150158
gossipmonger,10158867
gossipmongering,7150158
gossypium,12196314
gossypium_arboreum,12196795
gossypium_barbadense,12196970
gossypium_herbaceum,12197226
gossypium_hirsutum,12197470
gossypium_peruvianum,12197646
gossypium_thurberi,12197972
gota_canal,3453758
goteborg,8784500
goth,10430560
goth,10159294
gothenburg,8784500
gothic,6968446
gothic,6839639
gothic,5850914
gothic_arch,3453900
gothic_architecture,5850914
gothic_romance,6381028
gothic_romancer,10159464
gothite,14701475
gotterdammerung,6384548
gottfried_wilhelm_leibnitz,11145183
gottfried_wilhelm_leibniz,11145183
gotthold_ephraim_lessing,11149655
gottlieb_daimler,10940761
gouache,3454161
gouache,3454047
gouda,7869624
gouda_cheese,7869624
goudy,11029111
gouge,4700732
gouge,3454253
gouge,944716
gouger,10159571
gouger,9974494
goujon,2522778
goulash,7605891
gould,11029491
gould,11029269
gounod,11029631
gourd,3454395
gourd,12178548
gourd,12178286
gourd_family,12177793
gourd_vine,12178286
gourde,13701378
gourmand,10152508
gourmandism,5219532
gourmandizer,10152508
gourmet,10081464
gout,14212286
gouty_arthritis,14212286
gouverneur_morris,11211643
governador_valadares,8874755
governance,8181484
governance,1127115
governed,8178157
governess,10159689
governing,1127115
governing_board,8341037
governing_body,8181484
government,8067430
government,1127115
government,5671515
government,6157599
government-in-exile,8069442
government_accounting_office,8179144
government_activity,1127115
government_agency,8354251
government_agent,10153164
government_bond,13359249
government_building,3454508
government_department,8136796
government_income,13282678
government_issue,13388766
government_man,10153370
government_minister,10340521
government_note,13414935
government_office,3454802
government_officials,8374711
government_printing_office,8373500
government_revenue,13282678
government_security,13361095
governor,10159834
governor,3454962
governor's_plum,12398766
governor's_race,7488347
governor_general,10160117
governor_plum,12398766
governorship,593910
gowen_cypress,11651610
gown,3455174
gown,8303263
gown,3829921
gown,3455678
gown,3455460
goy,9698424
goya,11029769
goya_y_lucientes,11029769
gp_bomb,3438547
gpa,7276210
gpo,8373500
gps,3445140
graafian_follicle,5526100
grab,3455825
grab,139776
grab_bag,8416244
grab_bag,3455918
grab_bar,3456064
grab_sample,5830697
grabber,10160203
grace,14481629
grace,5010755
grace,4907534
grace,4647713
grace,15142101
grace,9518513
grace,7204699
grace,4847946
grace_cup,3456197
grace_ethel_cecile_rosalie_allen,10834717
grace_kelly,11119913
grace_note,6885033
grace_of_god,4847946
grace_patricia_kelly,11119913
grace_period,15142101
gracefulness,5010588
gracelessness,5011697
gracelessness,4822855
gracie,10834717
gracie_allen,10834717
gracilariid,2295632
gracilariid_moth,2295632
gracilariidae,2295502
gracility,5010755
gracillariidae,2295502
graciousness,4920745
graciousness,4848212
grackle,1580821
grackle,1577031
gracula,1580727
gracula_religiosa,1580821
grad,13633562
grad,9805779
grad_school,8299617
grad_student,10160629
gradable_opposition,13878517
gradation,14453034
gradation,7126990
gradation,1005671
grade,8255384
grade,14451564
grade,5075885
grade,13633562
grade,7126990
grade,5745098
grade,5139310
grade,5101152
grade,2409604
grade_crossing,3664448
grade_insignia,7284257
grade_point,5745477
grade_point_average,7276210
grade_school,8429706
grade_separation,3456309
grader,10160303
gradient,13881709
gradient,5075630
grading,1012276
grading,914407
grading,876655
gradual,7046920
graduality,5068974
gradualness,5077022
gradualness,5068974
graduate,9805779
graduate,3456417
graduate_nurse,10160449
graduate_school,8299617
graduate_student,10160629
graduated_cylinder,3456655
graduated_table,13872501
graduated_tax,13335517
graduating_class,8255830
graduation,212914
graduation,7469368
graduation,6814823
graduation,1005671
graduation_exercise,7469368
graeco-roman_deity,9571032
graecophile,10442285
graf,11030015
graf_zeppelin,4621729
graffiti,3456742
graffito,3456742
graft,5590509
graft,777759
graft,380396
grafting,380396
graham,11030381
graham,11030183
graham,7585209
graham_bread,7698784
graham_cracker,7711397
graham_flour,7585209
graham_greene,11033739
grahame,11030553
grail,5990821
grail,3456853
grain,9313683
grain,7818393
grain,14784518
grain,13745414
grain,13743998
grain,13741788
grain,12177336
grain,12161902
grain,5114622
grain,4957890
grain,4941397
grain_alcohol,14733426
grain_field,8596880
grain_merchant,10160788
grain_moth,2296520
grain_sorghum,12158086
grainfield,8596880
grainger,11030693
graininess,4956433
graining,4958248
grains_of_paradise,12378485
grainy_club,13045413
grainy_club_mushrooms,13045260
gram,13745822
gram,11030932
gram's_method,276595
gram's_procedure,276595
gram's_solution,15077940
gram's_stain,276595
gram-atomic_weight,13746009
gram_atom,13746009
gram_calorie,13748406
gram_method,276595
gram_molecule,13746191
gram_stain,276595
grama,12132525
grama_grass,12132525
gramicidin,3456999
graminaceae,12121055
graminaceous_plant,12122387
graminales,12120899
gramineae,12121055
gramineous_plant,12122387
gramma,12132525
gramma_grass,12132525
grammar,6184139
grammar_school,8429915
grammar_school,8429706
grammarian,10160884
grammatical_case,6321935
grammatical_category,6320373
grammatical_constituent,6323956
grammatical_construction,6324641
grammatical_gender,6339636
grammatical_meaning,6614501
grammatical_relation,13818991
grammatical_rule,7274843
grammatolatry,1046907
grammatophyllum,12084388
gramme,13745822
gramophone,3457211
gramps,10161911
grampus,2073946
grampus,2073680
grampus_griseus,2073680
gran,10162267
gran_casa,2806832
gran_santiago,8739392
granada,9048233
granadilla,12404554
granadilla,12404411
granadilla,12404254
granadilla,7769956
granadilla_tree,11769581
granadilla_wood,12544515
granadilla_wood,11769742
granadillo,11769581
granary,3457393
grand,13772984
grand,3457685
grand_canal,8831438
grand_canal,8746927
grand_canyon,9313933
grand_canyon_national_park,8622447
grand_canyon_state,9079774
grand_circle,436341
grand_dragon,10161331
grand_duchess,10161450
grand_duchy,8575401
grand_duchy_of_luxembourg,8980760
grand_duke,10161580
grand_fir,11642819
grand_guignol,7021965
grand_inquisitor,10162057
grand_island,9132408
grand_jury,8431921
grand_lama,10008031
grand_larceny,785556
grand_mal,14110995
grand_mal,14106850
grand_mal_epilepsy,14110995
grand_marnier,7926392
grand_mufti,10162605
grand_national,7477765
grand_opera,7040314
grand_piano,3457685
grand_prix,7473857
grand_rapids,9123437
grand_river,9314091
grand_slam,7489949
grand_teton,9314246
grand_teton_national_park,8622679
grand_theft,785556
grand_total,5869453
grand_tour,312021
grand_tour,311917
grand_turk,10693754
grandad,10161911
grandaunt,10164759
grandchild,10161110
granddad,10161911
granddaddy,10161911
granddaughter,10161252
grande_dame,10161686
grandee,10161810
grandeur,4821469
grandeur,4877535
grandfather,10161911
grandfather_clause,14553214
grandfather_clock,3457538
grandiloquence,7084469
grandiosity,7084469
grandma,10162267
grandma_moses,11213635
grandmaster,10162466
grandmother,10162267
grandnephew,10165522
grandness,14458147
grandness,5111848
grandness,4821469
grandness,4736586
grandniece,10165624
grandpa,10161911
grandparent,10162692
grandson,10162819
grandstand,8239792
grandstand,3457897
grandstander,10162891
granduncle,10165729
grange,3458106
granger,10098586
granicus,1282359
granite,14914437
granite,4785353
granite_state,9134005
granite_stater,9763677
graniteware,3458175
grannie,10162267
granny,10162267
granny,10163050
granny,3458264
granny's_bonnets,11748207
granny_knot,3458264
granny_smith,7758289
granola,7720739
granola_bar,7720882
grant,13287915
grant,88243
grant,13275136
grant,11031555
grant,11031394
grant,11031119
grant,6538610
grant,5184004
grant-in-aid,89187
grant-in-aid,13288557
grant_wood,11415461
grantee,10163115
grantee,9802978
granter,10163245
granth,6442454
granth_sahib,6442454
granting_immunity,214770
grantor,10163409
grantor_trust,13382797
granular_pearlite,14914636
granularity,4956433
granulated_sugar,7611617
granulation,14261300
granulation,927680
granulation_tissue,14261300
granule,9314419
granulocyte,5460721
granulocytic_leukemia,14268645
granulocytopenia,14095378
